area,predicted_iou,point_coords,scale (um/px),index,Red,Green,Blue,perimeter(um),area(um),circularity,centroid_x,centroid_y,droplet,x,y,w,h
1513,0.9443362951278687,"[832.5, 995.625]",6.0755,115,247.19390529635123,252.4469732371206,113.90528319590258,25.474372787952777,40.98971301112037,1.2598599149975243,834,1005,False,813,984,40,44
5582,0.9854223132133484,"[877.5, 50.625]",6.0755,116,112.22776825382049,37.95308755610826,216.42692951573017,45.95156155852229,151.22576208068335,1.1111300759229013,900,67,True,860,25,81,87
5666,0.9830305576324463,"[877.5, 118.125]",6.0755,117,127.5,255.0,127.5,45.93501906465203,153.5014632657026,1.0938692604715021,845,136,True,801,95,87,83
4124,0.9841017723083496,"[877.5, 185.625]",6.0755,118,146.79714687030125,254.44592663212728,213.03294817827333,39.11157353269093,111.72609151213511,1.0895473465220404,860,220,True,825,185,72,72
928,0.8884986639022827,"[877.5, 286.875]",6.0755,119,254.9682053470074,179.84574124337107,175.5888910711147,19.139868429625203,25.141079758307804,1.1595356517594626,863,279,False,848,264,32,32
4486,0.9786006212234497,"[877.5, 354.375]",6.0755,120,64.26973493296639,44.42441253147001,74.38573744508169,41.04678199748602,121.53327995233708,1.1031971893876968,881,336,True,847,297,71,78
5697,0.982674241065979,"[877.5, 489.375]",6.0755,121,143.0138295768172,108.64893306586694,188.95253149192158,46.51352578490352,154.3413053696978,1.1154920734813358,876,448,True,835,406,83,87
2299,0.9624658823013306,"[877.5, 691.875]",6.0755,122,96.61130013822579,74.81235990638551,254.65468894095568,30.42594229436276,62.2837740995147,1.1827781407608648,866,681,False,840,652,57,53
5247,0.9835295677185059,"[877.5, 826.875]",6.0755,123,24.039777249561578,251.33101999054577,66.34709306523865,44.53837984374066,142.15004902138043,1.1104830954781364,876,854,True,836,813,82,82
4024,0.9793263673782349,"[922.5, 286.875]",6.0755,124,33.94787430921498,252.1776418031747,163.94436102605727,38.958675448722424,109.01692343473125,1.1079102496591124,921,269,True,885,232,72,73
5564,0.9850367307662964,"[922.5, 523.125]",6.0755,125,0.05867783590565334,209.93267532313695,134.86629248092322,46.071374321187946,150.73811182675067,1.1205452531713405,892,542,True,850,499,84,87
4762,0.9813454151153564,"[922.5, 658.125]",6.0755,126,80.61974506218586,43.32543790282659,169.44640021985037,42.44342123801871,129.01058384597172,1.111182934658326,913,632,True,875,593,77,78
4938,0.9824643135070801,"[922.5, 691.875]",6.0755,127,97.14835658251111,207.30811508691278,74.50256674549348,43.60728704942106,133.77871966220252,1.131152704159089,936,710,True,894,673,83,77
3943,0.9758484363555908,"[922.5, 961.875]",6.0755,128,193.42938404168905,105.30077580719949,251.13389676364665,38.333378861582474,106.82249729203413,1.0946659570381196,913,929,True,880,894,70,69
4479,0.9809834361076355,"[922.5, 995.625]",6.0755,129,6.125684108343174,144.12596662921123,142.12169676110508,41.223074926602855,121.34363818691881,1.1144328143138187,893,1002,True,854,966,78,73
4189,0.9795815944671631,"[967.5, 118.125]",6.0755,130,174.09285468656245,211.1856094117795,137.89607501129453,39.809892976365454,113.48705076244762,1.1112860076023727,980,90,True,945,53,71,76
7177,0.9717046022415161,"[967.5, 151.875]",6.0755,131,237.71472113921513,89.27243126767227,8.591946458812352,55.584828281253465,194.4369929152749,1.2645143925794433,932,166,False,888,110,90,113
4217,0.9818805456161499,"[967.5, 219.375]",6.0755,132,202.90921301760994,94.77027413339543,125.67822099597034,39.577119939661394,114.2456178241207,1.0910356949690585,992,235,True,956,199,73,73
5424,0.984114944934845,"[967.5, 354.375]",6.0755,133,88.22529042494214,175.6580272447878,103.27180396020559,45.14028156611098,146.94527651838527,1.1034763582140894,987,323,True,945,281,83,84
4690,0.9821864366531372,"[967.5, 421.875]",6.0755,134,174.26376294980244,223.7504703339232,54.208587994545894,41.728558751077145,127.05998283024095,1.090556357104291,947,398,True,909,360,76,78
4318,0.9851090908050537,"[967.5, 455.625]",6.0755,135,222.46657323900757,159.25574877183197,0.5772156436716791,40.23550173037631,116.9818775822986,1.1012613335262138,959,486,True,922,450,74,74
4539,0.982673168182373,"[967.5, 793.125]",6.0755,136,111.55057885597301,166.5698689876726,11.293725229429091,41.55226595930951,122.96913903336112,1.1173350634486465,939,795,True,901,758,77,75
4128,0.9773811101913452,"[967.5, 894.375]",6.0755,137,159.62351899962343,27.227382193210165,33.09247871147773,39.48070212025062,111.83445823523127,1.1091345469954,962,872,True,927,835,71,75
5759,0.9791897535324097,"[967.5, 961.875]",6.0755,138,2.3700321054501488,172.88759031250078,56.27229206483001,46.49698313406275,156.0209895776882,1.1026981825060564,978,985,True,938,940,82,90
6022,0.9864999055862427,"[1012.5, 556.875]",6.0755,139,201.9382709216364,91.57995589184542,67.57702538372085,47.4845563499106,163.14610162126033,1.099811368722677,978,573,True,934,529,86,89
6128,0.9862022399902344,"[1012.5, 793.125]",6.0755,140,42.29131551569523,87.81175147337088,115.92334614327271,48.1195434328264,166.01781978330843,1.109886134215483,1016,749,True,971,708,88,86
