area,predicted_iou,point_coords,scale (um/px),index,Red,Green,Blue,perimeter(um),area(um),circularity,centroid_x,centroid_y,droplet,x,y,w,h
5508,0.9857231378555298,"[742.5, 151.875]",6.0755,94,249.31644885497727,142.90735553457225,186.2815458095859,45.589285184891466,149.22097770340451,1.1083727001080286,744,111,True,701,69,85,86
5437,0.9882590770721436,"[742.5, 185.625]",6.0755,95,66.79005259852754,118.50850507993792,244.14321862891757,45.37305489713474,147.29746836844777,1.1122204976092867,776,195,True,734,154,84,84
4073,0.9838749170303345,"[742.5, 253.125]",6.0755,96,31.916453823422742,216.09441669117655,2.6653813031846663,39.168053718763424,110.34441579265915,1.106378581981939,710,246,True,677,210,71,72
3891,0.982864499092102,"[742.5, 286.875]",6.0755,97,83.95679703485254,195.35834099754055,172.61478988997163,38.56615185904391,105.41372989178413,1.1228081842694446,734,317,True,700,282,70,70
5767,0.9865684509277344,"[742.5, 388.125]",6.0755,98,210.9368565783529,107.73604497750478,57.65776401711284,46.3771706657168,156.2377230238805,1.0955008910528714,709,398,True,669,355,83,86
4269,0.9810923337936401,"[742.5, 455.625]",6.0755,99,174.61409055523853,224.55696666606204,149.0356183790947,39.922853525102255,115.65438522437071,1.0966579272039754,731,493,True,699,455,69,76
6008,0.9850520491600037,"[742.5, 691.875]",6.0755,100,2.8674573792223867,154.16616707081383,213.3568929966569,47.990040233248834,162.7668180904238,1.125969146982945,717,660,True,674,615,86,92
4201,0.9797095656394958,"[742.5, 759.375]",6.0755,101,144.62559334808532,102.74063596119679,55.75251056287686,39.55372497678519,113.81215093173608,1.0938966285912404,773,774,True,737,739,72,71
5251,0.9784889221191406,"[742.5, 961.875]",6.0755,102,42.67729923600783,38.38273318529386,137.86400794661742,44.51498488086446,142.2584157444766,1.1084717478211112,737,941,True,697,901,80,81
6124,0.9806413650512695,"[742.5, 995.625]",6.0755,103,2.312719352713413,88.6040734090358,20.27212490780203,48.70490242587069,165.9094530602123,1.1377958872630738,769,1025,True,727,980,87,92
4752,0.9786345958709717,"[787.5, 84.375]",6.0755,104,0.2010886479154511,232.39543811312427,220.68008219481365,42.330460669660596,128.73966703823135,1.107602032435293,811,57,True,771,20,79,78
4099,0.9844685196876526,"[787.5, 253.125]",6.0755,105,95.96243161729255,178.01207834467567,83.50428565929579,38.83886272529939,111.04879949278414,1.0809591374126661,803,275,True,767,240,72,70
4460,0.9816265106201172,"[787.5, 354.375]",6.0755,106,136.70011990041866,208.50777244765973,184.92575139260126,41.00684438376905,120.82889625221208,1.1074701463394483,802,355,True,763,319,76,72
4383,0.9824811220169067,"[787.5, 421.875]",6.0755,107,164.10094990007147,100.86294450015096,196.77285923474486,40.66111068060031,118.7428368326111,1.1080036489451186,789,433,True,751,396,74,75
5019,0.9826377034187317,"[787.5, 556.875]",6.0755,108,157.69466433731694,194.67678819195655,0.28443675590796524,43.7436424825488,135.97314580489964,1.1198681097583048,756,577,True,719,536,78,83
4863,0.9842028617858887,"[787.5, 658.125]",6.0755,109,186.70606049194691,71.1612015036908,156.14299945242277,42.619713912058465,131.74684360414963,1.0971625548692288,796,695,True,756,657,81,76
5770,0.9854147434234619,"[787.5, 826.875]",6.0755,110,254.06673115072587,169.28515750253771,2.02825940004961,46.57685843998194,156.31899806620262,1.1043805724020537,775,859,True,729,819,90,84
4810,0.9848875999450684,"[832.5, 489.375]",6.0755,111,59.510174483867026,192.92826059366513,124.23016279518495,42.466816200894904,130.31098452312557,1.1013072926466687,812,512,True,775,471,75,83
5210,0.9793798923492432,"[832.5, 590.625]",6.0755,112,65.89588015324647,82.55722321075443,46.11859939582172,44.49844240661551,141.147656832741,1.1163646656713524,830,616,True,791,573,77,86
6155,0.986669659614563,"[832.5, 759.375]",6.0755,113,208.88531581364302,82.48980723006078,254.61941289866058,48.37571143240666,166.74929516420747,1.1168140246714504,859,757,True,817,712,87,91
5833,0.9799704551696777,"[832.5, 894.375]",6.0755,114,120.5669408019958,221.31611454124777,85.11515408703828,46.62648647098951,158.02577395496704,1.0947818555569486,828,935,True,789,891,80,88
1513,0.9443362951278687,"[832.5, 995.625]",6.0755,115,59.09155087936082,1.7792449231560203,114.48382389701686,25.474372787952777,40.98971301112037,1.2598599149975243,834,1005,False,813,984,40,44
5582,0.9854223132133484,"[877.5, 50.625]",6.0755,116,226.4807586817171,40.56736874014462,226.07406276704367,45.95156155852229,151.22576208068335,1.1111300759229013,900,67,True,860,25,81,87
5666,0.9830305576324463,"[877.5, 118.125]",6.0755,117,153.8155226258421,36.6179220550849,7.083478682197902,45.93501906465203,153.5014632657026,1.0938692604715021,845,136,True,801,95,87,83
4124,0.9841017723083496,"[877.5, 185.625]",6.0755,118,132.183620561219,143.87265298368342,56.74676185428226,39.11157353269093,111.72609151213511,1.0895473465220404,860,220,True,825,185,72,72
928,0.8884986639022827,"[877.5, 286.875]",6.0755,119,182.83622069507126,169.90790792816998,50.009651569629376,19.139868429625203,25.141079758307804,1.1595356517594626,863,279,False,848,264,32,32
4486,0.9786006212234497,"[877.5, 354.375]",6.0755,120,209.12094128181562,28.338464004073813,140.15116680508305,41.04678199748602,121.53327995233708,1.1031971893876968,881,336,True,847,297,71,78
5697,0.982674241065979,"[877.5, 489.375]",6.0755,121,116.29057986967574,64.59009776039107,169.15118426190193,46.51352578490352,154.3413053696978,1.1154920734813358,876,448,True,835,406,83,87
2299,0.9624658823013306,"[877.5, 691.875]",6.0755,122,143.70393349272345,1.6840185166871546,200.8249010578701,30.42594229436276,62.2837740995147,1.1827781407608648,866,681,False,840,652,57,53
5247,0.9835295677185059,"[877.5, 826.875]",6.0755,123,220.2328733353236,212.30445691806077,139.57824028702632,44.53837984374066,142.15004902138043,1.1104830954781364,876,854,True,836,813,82,82
4024,0.9793263673782349,"[922.5, 286.875]",6.0755,124,253.21850361076454,96.08566389513408,166.1759257565737,38.958675448722424,109.01692343473125,1.1079102496591124,921,269,True,885,232,72,73
5564,0.9850367307662964,"[922.5, 523.125]",6.0755,125,249.99410374393474,253.71872708019978,84.55994280628582,46.071374321187946,150.73811182675067,1.1205452531713405,892,542,True,850,499,84,87
4762,0.9813454151153564,"[922.5, 658.125]",6.0755,126,231.08909094572044,82.99289484446696,2.2719956604511244,42.44342123801871,129.01058384597172,1.111182934658326,913,632,True,875,593,77,78
4938,0.9824643135070801,"[922.5, 691.875]",6.0755,127,188.7690503527979,252.6275594943292,253.4276172935485,43.60728704942106,133.77871966220252,1.131152704159089,936,710,True,894,673,83,77
3943,0.9758484363555908,"[922.5, 961.875]",6.0755,128,55.190418931947896,156.0442006289177,34.29155499440108,38.333378861582474,106.82249729203413,1.0946659570381196,913,929,True,880,894,70,69
4479,0.9809834361076355,"[922.5, 995.625]",6.0755,129,210.7749487832977,41.454246252950824,0.40754781286816477,41.223074926602855,121.34363818691881,1.1144328143138187,893,1002,True,854,966,78,73
4189,0.9795815944671631,"[967.5, 118.125]",6.0755,130,42.11322864660994,155.69337355163165,248.5583039795684,39.809892976365454,113.48705076244762,1.1112860076023727,980,90,True,945,53,71,76
7177,0.9717046022415161,"[967.5, 151.875]",6.0755,131,194.49373600388046,239.47243027331518,3.0176442289567253,55.584828281253465,194.4369929152749,1.2645143925794433,932,166,False,888,110,90,113
4217,0.9818805456161499,"[967.5, 219.375]",6.0755,132,104.00339021324544,99.88213554323899,96.31542478476815,39.577119939661394,114.2456178241207,1.0910356949690585,992,235,True,956,199,73,73
5424,0.984114944934845,"[967.5, 354.375]",6.0755,133,22.92380880620385,103.41294644717621,221.96318362471956,45.14028156611098,146.94527651838527,1.1034763582140894,987,323,True,945,281,83,84
4690,0.9821864366531372,"[967.5, 421.875]",6.0755,134,66.3847943469769,254.74433580735467,0.38841473038465857,41.728558751077145,127.05998283024095,1.090556357104291,947,398,True,909,360,76,78
4318,0.9851090908050537,"[967.5, 455.625]",6.0755,135,193.80900535202764,200.1694669510568,218.6257126723547,40.23550173037631,116.9818775822986,1.1012613335262138,959,486,True,922,450,74,74
4539,0.982673168182373,"[967.5, 793.125]",6.0755,136,57.093721977508814,49.78577243409302,82.58600711116654,41.55226595930951,122.96913903336112,1.1173350634486465,939,795,True,901,758,77,75
4128,0.9773811101913452,"[967.5, 894.375]",6.0755,137,165.32304753488273,139.92036578660998,145.3119542603814,39.48070212025062,111.83445823523127,1.1091345469954,962,872,True,927,835,71,75
5759,0.9791897535324097,"[967.5, 961.875]",6.0755,138,144.50948994742328,4.195793967923858,34.03329785845417,46.49698313406275,156.0209895776882,1.1026981825060564,978,985,True,938,940,82,90
6022,0.9864999055862427,"[1012.5, 556.875]",6.0755,139,215.52692817349148,149.71179987543047,115.37208102442719,47.4845563499106,163.14610162126033,1.099811368722677,978,573,True,934,529,86,89
6128,0.9862022399902344,"[1012.5, 793.125]",6.0755,140,235.55979989505252,221.7267114542151,234.53231251865768,48.1195434328264,166.01781978330843,1.109886134215483,1016,749,True,971,708,88,86
4170,0.9799365997314453,"[1012.5, 860.625]",6.0755,141,105.42456982843461,82.93937389052478,217.95651749374107,39.88291591138528,112.97230882774089,1.120448596925656,1029,833,True,993,799,72,72
4657,0.9813845157623291,"[1057.5, 84.375]",6.0755,142,208.55592041362382,88.65745702765963,195.9511326724476,41.648683739477654,126.16595736469768,1.0940836036342796,1062,70,True,1026,32,74,78
6748,0.9875258803367615,"[1057.5, 118.125]",6.0755,143,206.9484898001319,205.18415463922497,59.014174612913216,50.79986109045658,182.81466186321236,1.123321734620991,1036,160,True,990,113,92,96
4820,0.9826294183731079,"[1057.5, 286.875]",6.0755,144,140.4087749606668,64.20341552020953,252.33696917961134,42.75606932556489,130.58190133086597,1.1140448960860416,1063,279,True,1024,239,77,81
4406,0.9804700613021851,"[1057.5, 421.875]",6.0755,145,12.49206512380974,86.07951591487466,80.35205416199547,40.524755502549645,119.36594549041399,1.0948396072133313,1025,422,True,990,385,73,75
5800,0.9851492643356323,"[1057.5, 489.375]",6.0755,146,32.239513373233656,224.45657528723174,131.59658763319314,46.689818753262976,157.13174848942379,1.1040038016190552,1045,508,True,1003,466,87,85
